[LIBGPUSPATIAL] [ 52915][11:00:16:949314][info  ] Initializing GpuSpatialRuntime on device 0, PTX root /mnt/data/sedona-db/target/release/build/sedona-libgpuspatial-49614f8a870dbe66/out/share/gpuspatial/shaders
[LIBGPUSPATIAL] [ 52915][11:00:45:954193][info  ] RTSpatialIndex 0x74c8d908e130 (Free 22005 MB), Allocate result buffer, memory consumption 2 MB, capacity 316027
[LIBGPUSPATIAL] [ 52915][11:00:45:954920][info  ] RTSpatialIndex 0x74c8d908e130 (Free 22005 MB), Probe Rectangles, Size: 13740, Results: 316027
[LIBGPUSPATIAL] [ 52915][11:00:45:954949][info  ] RTSpatialIndex 0x74c8d908e130 (Free 22005 MB), Profiling Results. Alloc: 0.10 ms, Prepare: 0.48 ms, RT: 0.35 ms, Copy res: 0.53 ms
[LIBGPUSPATIAL] [ 52915][11:00:45:970830][info  ] RTSpatialRefiner 0x74c8db5a7550 (Free 22005 MB), Loaded Geometries, ProbeArray 13740, Loaded 2649, Type MultiPolygon
[LIBGPUSPATIAL] [ 52915][11:00:45:970944][info  ] RTSpatialRefiner 0x74c8db5a7550 (Free 22005 MB), Evaluating 316027 Geometry Pairs with Predicate Within
[LIBGPUSPATIAL] [ 52915][11:00:45:975967][info  ] RTSpatialRefiner 0x74c8db5a7550 (Free 22005 MB), Profiling Results. Parse: 14.60 ms, Refine: 4.80 ms, Copy Results: 0.28 ms
[LIBGPUSPATIAL] [ 52915][11:00:46:066034][info  ] RTSpatialIndex 0x74c8d908e130 (Free 22005 MB), Allocate result buffer, memory consumption 5 MB, capacity 778123
[LIBGPUSPATIAL] [ 52915][11:00:46:067327][info  ] RTSpatialIndex 0x74c8d908e130 (Free 22005 MB), Probe Rectangles, Size: 12276, Results: 778123
[LIBGPUSPATIAL] [ 52915][11:00:46:067357][info  ] RTSpatialIndex 0x74c8d908e130 (Free 22005 MB), Profiling Results. Alloc: 0.10 ms, Prepare: 0.46 ms, RT: 0.36 ms, Copy res: 1.08 ms
[LIBGPUSPATIAL] [ 52915][11:00:46:081159][info  ] RTSpatialRefiner 0x74c8db5a7550 (Free 22005 MB), Loaded Geometries, ProbeArray 12276, Loaded 2387, Type MultiPolygon
[LIBGPUSPATIAL] [ 52915][11:00:46:081396][info  ] RTSpatialRefiner 0x74c8db5a7550 (Free 22005 MB), Evaluating 778123 Geometry Pairs with Predicate Within
[LIBGPUSPATIAL] [ 52915][11:00:46:086487][info  ] RTSpatialRefiner 0x74c8db5a7550 (Free 22005 MB), Profiling Results. Parse: 12.05 ms, Refine: 4.86 ms, Copy Results: 0.42 ms
[LIBGPUSPATIAL] [ 52915][11:00:46:217925][info  ] RTSpatialIndex 0x74c8d908e130 (Free 22005 MB), Allocate result buffer, memory consumption 4 MB, capacity 540498
[LIBGPUSPATIAL] [ 52915][11:00:46:218940][info  ] RTSpatialIndex 0x74c8d908e130 (Free 22005 MB), Probe Rectangles, Size: 13740, Results: 540498
[LIBGPUSPATIAL] [ 52915][11:00:46:218991][info  ] RTSpatialIndex 0x74c8d908e130 (Free 22005 MB), Profiling Results. Alloc: 0.10 ms, Prepare: 0.47 ms, RT: 0.37 ms, Copy res: 0.79 ms
[LIBGPUSPATIAL] [ 52915][11:00:46:234929][info  ] RTSpatialRefiner 0x74c8db5a7550 (Free 22005 MB), Loaded Geometries, ProbeArray 13740, Loaded 2730, Type MultiPolygon
[LIBGPUSPATIAL] [ 52915][11:00:46:235125][info  ] RTSpatialRefiner 0x74c8db5a7550 (Free 22005 MB), Evaluating 540498 Geometry Pairs with Predicate Within
[LIBGPUSPATIAL] [ 52915][11:00:46:242556][info  ] RTSpatialRefiner 0x74c8db5a7550 (Free 22005 MB), Profiling Results. Parse: 15.48 ms, Refine: 7.22 ms, Copy Results: 0.37 ms
[LIBGPUSPATIAL] [ 52915][11:00:46:337671][info  ] RTSpatialIndex 0x74c8d908e130 (Free 22005 MB), Allocate result buffer, memory consumption 3 MB, capacity 451060
[LIBGPUSPATIAL] [ 52915][11:00:46:338555][info  ] RTSpatialIndex 0x74c8d908e130 (Free 22005 MB), Probe Rectangles, Size: 12276, Results: 451060
[LIBGPUSPATIAL] [ 52915][11:00:46:338585][info  ] RTSpatialIndex 0x74c8d908e130 (Free 22005 MB), Profiling Results. Alloc: 0.10 ms, Prepare: 0.47 ms, RT: 0.36 ms, Copy res: 0.68 ms
[LIBGPUSPATIAL] [ 52915][11:00:46:353044][info  ] RTSpatialRefiner 0x74c8db5a7550 (Free 22005 MB), Loaded Geometries, ProbeArray 12276, Loaded 2483, Type MultiPolygon
[LIBGPUSPATIAL] [ 52915][11:00:46:353182][info  ] RTSpatialRefiner 0x74c8db5a7550 (Free 22005 MB), Evaluating 451060 Geometry Pairs with Predicate Within
[LIBGPUSPATIAL] [ 52915][11:00:46:360011][info  ] RTSpatialRefiner 0x74c8db5a7550 (Free 22005 MB), Profiling Results. Parse: 13.36 ms, Refine: 6.61 ms, Copy Results: 0.32 ms
[LIBGPUSPATIAL] [ 52915][11:00:46:455126][info  ] RTSpatialIndex 0x74c8d908e130 (Free 22005 MB), Allocate result buffer, memory consumption 3 MB, capacity 514833
[LIBGPUSPATIAL] [ 52915][11:00:46:456081][info  ] RTSpatialIndex 0x74c8d908e130 (Free 22005 MB), Probe Rectangles, Size: 13740, Results: 514833
[LIBGPUSPATIAL] [ 52915][11:00:46:456109][info  ] RTSpatialIndex 0x74c8d908e130 (Free 22005 MB), Profiling Results. Alloc: 0.09 ms, Prepare: 0.48 ms, RT: 0.34 ms, Copy res: 0.76 ms
[LIBGPUSPATIAL] [ 52915][11:00:46:473887][info  ] RTSpatialRefiner 0x74c8db5a7550 (Free 22005 MB), Loaded Geometries, ProbeArray 13740, Loaded 2780, Type MultiPolygon
[LIBGPUSPATIAL] [ 52915][11:00:46:474050][info  ] RTSpatialRefiner 0x74c8db5a7550 (Free 22005 MB), Evaluating 514833 Geometry Pairs with Predicate Within
[LIBGPUSPATIAL] [ 52915][11:00:46:479367][info  ] RTSpatialRefiner 0x74c8db5a7550 (Free 22005 MB), Profiling Results. Parse: 17.36 ms, Refine: 5.04 ms, Copy Results: 0.40 ms
[LIBGPUSPATIAL] [ 52915][11:00:46:579638][info  ] RTSpatialIndex 0x74c8d908e130 (Free 22005 MB), Allocate result buffer, memory consumption 9 MB, capacity 1206528
[LIBGPUSPATIAL] [ 52915][11:00:46:581443][info  ] RTSpatialIndex 0x74c8d908e130 (Free 22005 MB), Probe Rectangles, Size: 12276, Results: 1206528
[LIBGPUSPATIAL] [ 52915][11:00:46:581474][info  ] RTSpatialIndex 0x74c8d908e130 (Free 22005 MB), Profiling Results. Alloc: 0.10 ms, Prepare: 0.48 ms, RT: 0.40 ms, Copy res: 1.57 ms
[LIBGPUSPATIAL] [ 52915][11:00:46:596315][info  ] RTSpatialRefiner 0x74c8db5a7550 (Free 22005 MB), Loaded Geometries, ProbeArray 12276, Loaded 2363, Type MultiPolygon
[LIBGPUSPATIAL] [ 52915][11:00:46:596697][info  ] RTSpatialRefiner 0x74c8db5a7550 (Free 22005 MB), Evaluating 1206528 Geometry Pairs with Predicate Within
[LIBGPUSPATIAL] [ 52915][11:00:46:621124][info  ] RTSpatialRefiner 0x74c8db5a7550 (Free 22005 MB), Profiling Results. Parse: 13.95 ms, Refine: 24.33 ms, Copy Results: 0.44 ms
[LIBGPUSPATIAL] [ 52915][11:00:46:742950][info  ] RTSpatialIndex 0x74c8d908e130 (Free 22005 MB), Allocate result buffer, memory consumption 4 MB, capacity 637036
[LIBGPUSPATIAL] [ 52915][11:00:46:744072][info  ] RTSpatialIndex 0x74c8d908e130 (Free 22005 MB), Probe Rectangles, Size: 13740, Results: 637036
[LIBGPUSPATIAL] [ 52915][11:00:46:744100][info  ] RTSpatialIndex 0x74c8d908e130 (Free 22005 MB), Profiling Results. Alloc: 0.11 ms, Prepare: 0.47 ms, RT: 0.36 ms, Copy res: 0.90 ms
[LIBGPUSPATIAL] [ 52915][11:00:46:758630][info  ] RTSpatialRefiner 0x74c8db5a7550 (Free 22005 MB), Loaded Geometries, ProbeArray 13740, Loaded 2718, Type MultiPolygon
[LIBGPUSPATIAL] [ 52915][11:00:46:758834][info  ] RTSpatialRefiner 0x74c8db5a7550 (Free 22005 MB), Evaluating 637036 Geometry Pairs with Predicate Within
[LIBGPUSPATIAL] [ 52915][11:00:46:763596][info  ] RTSpatialRefiner 0x74c8db5a7550 (Free 22005 MB), Profiling Results. Parse: 13.96 ms, Refine: 4.48 ms, Copy Results: 0.44 ms
[LIBGPUSPATIAL] [ 52915][11:00:46:879357][info  ] RTSpatialIndex 0x74c8d908e130 (Free 22005 MB), Allocate result buffer, memory consumption 2 MB, capacity 270825
[LIBGPUSPATIAL] [ 52915][11:00:46:880054][info  ] RTSpatialIndex 0x74c8d908e130 (Free 22005 MB), Probe Rectangles, Size: 12276, Results: 270825
[LIBGPUSPATIAL] [ 52915][11:00:46:880083][info  ] RTSpatialIndex 0x74c8d908e130 (Free 22005 MB), Profiling Results. Alloc: 0.09 ms, Prepare: 0.46 ms, RT: 0.34 ms, Copy res: 0.50 ms
[LIBGPUSPATIAL] [ 52915][11:00:46:894207][info  ] RTSpatialRefiner 0x74c8db5a7550 (Free 22005 MB), Loaded Geometries, ProbeArray 12276, Loaded 2464, Type MultiPolygon
[LIBGPUSPATIAL] [ 52915][11:00:46:894304][info  ] RTSpatialRefiner 0x74c8db5a7550 (Free 22005 MB), Evaluating 270825 Geometry Pairs with Predicate Within
[LIBGPUSPATIAL] [ 52915][11:00:46:899838][info  ] RTSpatialRefiner 0x74c8db5a7550 (Free 22005 MB), Profiling Results. Parse: 13.50 ms, Refine: 5.39 ms, Copy Results: 0.20 ms
[LIBGPUSPATIAL] [ 52915][11:00:46:981766][info  ] RTSpatialIndex 0x74c8d908e130 (Free 22005 MB), Allocate result buffer, memory consumption 2 MB, capacity 390657
[LIBGPUSPATIAL] [ 52915][11:00:46:982576][info  ] RTSpatialIndex 0x74c8d908e130 (Free 22005 MB), Probe Rectangles, Size: 13740, Results: 390657
[LIBGPUSPATIAL] [ 52915][11:00:46:982605][info  ] RTSpatialIndex 0x74c8d908e130 (Free 22005 MB), Profiling Results. Alloc: 0.10 ms, Prepare: 0.46 ms, RT: 0.35 ms, Copy res: 0.60 ms
[LIBGPUSPATIAL] [ 52915][11:00:46:998937][info  ] RTSpatialRefiner 0x74c8db5a7550 (Free 22005 MB), Loaded Geometries, ProbeArray 13740, Loaded 2726, Type MultiPolygon
[LIBGPUSPATIAL] [ 52915][11:00:46:999077][info  ] RTSpatialRefiner 0x74c8db5a7550 (Free 22005 MB), Evaluating 390657 Geometry Pairs with Predicate Within
[LIBGPUSPATIAL] [ 52915][11:00:47:004637][info  ] RTSpatialRefiner 0x74c8db5a7550 (Free 22005 MB), Profiling Results. Parse: 14.97 ms, Refine: 5.41 ms, Copy Results: 0.25 ms
[LIBGPUSPATIAL] [ 52915][11:00:47:086996][info  ] RTSpatialIndex 0x74c8d908e130 (Free 22005 MB), Allocate result buffer, memory consumption 2 MB, capacity 319896
[LIBGPUSPATIAL] [ 52915][11:00:47:087730][info  ] RTSpatialIndex 0x74c8d908e130 (Free 22005 MB), Probe Rectangles, Size: 12276, Results: 319896
[LIBGPUSPATIAL] [ 52915][11:00:47:087759][info  ] RTSpatialIndex 0x74c8d908e130 (Free 22005 MB), Profiling Results. Alloc: 0.12 ms, Prepare: 0.47 ms, RT: 0.34 ms, Copy res: 0.53 ms
[LIBGPUSPATIAL] [ 52915][11:00:47:101375][info  ] RTSpatialRefiner 0x74c8db5a7550 (Free 22005 MB), Loaded Geometries, ProbeArray 12276, Loaded 2414, Type MultiPolygon
[LIBGPUSPATIAL] [ 52915][11:00:47:101496][info  ] RTSpatialRefiner 0x74c8db5a7550 (Free 22005 MB), Evaluating 319896 Geometry Pairs with Predicate Within
[LIBGPUSPATIAL] [ 52915][11:00:47:105198][info  ] RTSpatialRefiner 0x74c8db5a7550 (Free 22005 MB), Profiling Results. Parse: 13.30 ms, Refine: 3.54 ms, Copy Results: 0.25 ms
[LIBGPUSPATIAL] [ 52915][11:00:47:198358][info  ] RTSpatialIndex 0x74c8d908e130 (Free 22005 MB), Allocate result buffer, memory consumption 5 MB, capacity 662983
[LIBGPUSPATIAL] [ 52915][11:00:47:199503][info  ] RTSpatialIndex 0x74c8d908e130 (Free 22005 MB), Probe Rectangles, Size: 13740, Results: 662983
[LIBGPUSPATIAL] [ 52915][11:00:47:199533][info  ] RTSpatialIndex 0x74c8d908e130 (Free 22005 MB), Profiling Results. Alloc: 0.10 ms, Prepare: 0.46 ms, RT: 0.38 ms, Copy res: 0.93 ms
[LIBGPUSPATIAL] [ 52915][11:00:47:215943][info  ] RTSpatialRefiner 0x74c8db5a7550 (Free 22005 MB), Loaded Geometries, ProbeArray 13740, Loaded 2740, Type MultiPolygon
[LIBGPUSPATIAL] [ 52915][11:00:47:216170][info  ] RTSpatialRefiner 0x74c8db5a7550 (Free 22005 MB), Evaluating 662983 Geometry Pairs with Predicate Within
[LIBGPUSPATIAL] [ 52915][11:00:47:221767][info  ] RTSpatialRefiner 0x74c8db5a7550 (Free 22005 MB), Profiling Results. Parse: 15.86 ms, Refine: 5.45 ms, Copy Results: 0.32 ms
[LIBGPUSPATIAL] [ 52915][11:00:47:306616][info  ] RTSpatialIndex 0x74c8d908e130 (Free 22005 MB), Allocate result buffer, memory consumption 2 MB, capacity 295844
[LIBGPUSPATIAL] [ 52915][11:00:47:307347][info  ] RTSpatialIndex 0x74c8d908e130 (Free 22005 MB), Probe Rectangles, Size: 12275, Results: 295844
[LIBGPUSPATIAL] [ 52915][11:00:47:307376][info  ] RTSpatialIndex 0x74c8d908e130 (Free 22005 MB), Profiling Results. Alloc: 0.11 ms, Prepare: 0.47 ms, RT: 0.35 ms, Copy res: 0.51 ms
[LIBGPUSPATIAL] [ 52915][11:00:47:320812][info  ] RTSpatialRefiner 0x74c8db5a7550 (Free 22005 MB), Loaded Geometries, ProbeArray 12275, Loaded 2394, Type MultiPolygon
[LIBGPUSPATIAL] [ 52915][11:00:47:320913][info  ] RTSpatialRefiner 0x74c8db5a7550 (Free 22005 MB), Evaluating 295844 Geometry Pairs with Predicate Within
[LIBGPUSPATIAL] [ 52915][11:00:47:324471][info  ] RTSpatialRefiner 0x74c8db5a7550 (Free 22005 MB), Profiling Results. Parse: 12.36 ms, Refine: 3.38 ms, Copy Results: 0.24 ms
Run # 5
┌───────────────────┬──────────────────────────────────────────────────────────────────────────────┐
│     plan_type     ┆                                     plan                                     │
│        utf8       ┆                                     utf8                                     │
╞═══════════════════╪══════════════════════════════════════════════════════════════════════════════╡
│ Plan with Metrics ┆ ProjectionExec: expr=[count(Int64(1))@0 as cross_zone_trip_count], metrics=[ │
│                   ┆ output_rows=1, elapsed_compute=1.591µs, output_bytes=8.0 B]                  │
│                   ┆   AggregateExec: mode=Single, gby=[], aggr=[count(Int64(1))], metrics=[outpu │
│                   ┆ t_rows=1, elapsed_compute=140.216µs, output_bytes=8.0 B]                     │
│                   ┆     ProjectionExec: expr=[], metrics=[output_rows=176391, elapsed_compute=14 │
│                   ┆ .333µs, output_bytes=0.0 B]                                                  │
│                   ┆       SpatialJoinExec: join_type=Inner, on=ST_within(dropoff_geom@0, geom@1) │
│                   ┆ , filter=z_zonekey@0 != z_zonekey@1, metrics=[output_rows=176391, spill_coun │
│                   ┆ t=0, spilled_bytes=0.0 B, spilled_rows=0, build_input_batches=22, build_inpu │
│                   ┆ t_rows=3057046, join_result_candidates=6384310, join_result_count=3062667, o │
│                   ┆ utput_batches=24, probe_input_batches=12, probe_input_rows=156095, build_inp │
│                   ┆ ut_total_size_bytes=483013444, build_mem_used=483013444, execution_mode=1, r │
│                   ┆ efiner_mem_used=0, build_input_collection_time=411.689526ms, build_time=99.6 │
│                   ┆ 41187ms, join_time=939.47913ms, partition_probe_time=1ns]                    │
│                   ┆         SpatialJoinExec: join_type=Inner, on=ST_within(pickup_geom@0, geom@1 │
│                   ┆ ), projection=[dropoff_geom@1, z_zonekey@2], metrics=[output_rows=3057046, s │
│                   ┆ pill_count=0, spilled_bytes=0.0 B, spilled_rows=0, build_input_batches=4, bu │
│                   ┆ ild_input_rows=6000000, join_result_candidates=7297793, join_result_count=30 │
│                   ┆ 57046, output_batches=22, probe_input_batches=12, probe_input_rows=156095, b │
│                   ┆ uild_input_total_size_bytes=1122000032, build_mem_used=1122000032, execution │
│                   ┆ _mode=1, refiner_mem_used=0, build_input_collection_time=672.376394ms, build │
│                   ┆ _time=191.490835ms, join_time=1.224039585s, partition_probe_time=1ns]        │
│                   ┆           ProjectionExec: expr=[st_geomfromwkb(t_pickuploc@0) as pickup_geom │
│                   ┆ , st_geomfromwkb(t_dropoffloc@1) as dropoff_geom], metrics=[output_rows=6000 │
│                   ┆ 000, elapsed_compute=223.526572ms, output_bytes=542.1 MB]                    │
│                   ┆             DataSourceExec: file_groups={1 group: [[mnt/data/sedona-spatialb │
│                   ┆ ench/paper/benchmark-data-sf1/trip/trip.1.parquet:0..182361649, mnt/data/sed │
│                   ┆ ona-spatialbench/paper/benchmark-data-sf1/trip/trip.2.parquet:0..182311531]] │
│                   ┆ }, projection=[t_pickuploc, t_dropoffloc], file_type=parquet, metrics=[outpu │
│                   ┆ t_rows=6000000, elapsed_compute=1ns, output_bytes=542.1 MB, files_ranges_pru │
│                   ┆ ned_statistics=2 total → 2 matched, row_groups_pruned_statistics=4 total → 4 │
│                   ┆  matched, row_groups_pruned_bloom_filter=4 total → 4 matched, page_index_row │
│                   ┆ s_pruned=0 total → 0 matched, batches_split=0, bytes_scanned=209738293, file │
│                   ┆ _open_errors=0, file_scan_errors=0, num_predicate_creation_errors=0, predica │
│                   ┆ te_cache_inner_records=0, predicate_cache_records=0, predicate_evaluation_er │
│                   ┆ rors=0, pushdown_rows_matched=0, pushdown_rows_pruned=0, bloom_filter_eval_t │
│                   ┆ ime=4ns, metadata_load_time=380.187µs, page_index_eval_time=4ns, row_pushdow │
│                   ┆ n_eval_time=4ns, statistics_eval_time=4ns, time_elapsed_opening=240.589µs, t │
│                   ┆ ime_elapsed_processing=244.997855ms, time_elapsed_scanning_total=1.169251245 │
│                   ┆ s, time_elapsed_scanning_until_data=116.730599ms]                            │
│                   ┆           ProjectionExec: expr=[z_zonekey@0 as z_zonekey, st_geomfromwkb(z_b │
│                   ┆ oundary@1) as geom], metrics=[output_rows=156095, elapsed_compute=31.313956m │
│                   ┆ s, output_bytes=1338.5 MB]                                                   │
│                   ┆             DataSourceExec: file_groups={1 group: [[mnt/data/sedona-spatialb │
│                   ┆ ench/paper/benchmark-data-sf1/zone/zone.1.parquet, mnt/data/sedona-spatialbe │
│                   ┆ nch/paper/benchmark-data-sf1/zone/zone.2.parquet, mnt/data/sedona-spatialben │
│                   ┆ ch/paper/benchmark-data-sf1/zone/zone.3.parquet, mnt/data/sedona-spatialbenc │
│                   ┆ h/paper/benchmark-data-sf1/zone/zone.4.parquet, mnt/data/sedona-spatialbench │
│                   ┆ /paper/benchmark-data-sf1/zone/zone.5.parquet, ...]]}, projection=[z_zonekey │
│                   ┆ , z_boundary], file_type=parquet, metrics=[output_rows=156095, elapsed_compu │
│                   ┆ te=1ns, output_bytes=1338.5 MB, files_ranges_pruned_statistics=6 total → 6 m │
│                   ┆ atched, row_groups_pruned_statistics=12 total → 12 matched, row_groups_prune │
│                   ┆ d_bloom_filter=12 total → 12 matched, page_index_rows_pruned=0 total → 0 mat │
│                   ┆ ched, batches_split=0, bytes_scanned=1384587770, file_open_errors=0, file_sc │
│                   ┆ an_errors=0, num_predicate_creation_errors=0, predicate_cache_inner_records= │
│                   ┆ 0, predicate_cache_records=0, predicate_evaluation_errors=0, pushdown_rows_m │
│                   ┆ atched=0, pushdown_rows_pruned=0, bloom_filter_eval_time=12ns, metadata_load │
